Date,Max.TemperatureF,Mean.TemperatureF,Min.TemperatureF,season
12/16/2013,65,54,43,Autumn
12/17/2013,59,53,46,Autumn
12/18/2013,57,51,44,Autumn
12/19/2013,59,53,47,Autumn
12/20/2013,60,50,40,Autumn
12/21/2013,60,54,47,Winter
12/22/2013,65,54,43,Winter
12/23/2013,60,52,44,Winter
12/24/2013,59,52,45,Winter
12/25/2013,63,53,42,Winter
12/26/2013,62,53,43,Winter
12/27/2013,57,50,43,Winter
12/28/2013,63,52,40,Winter
12/29/2013,68,55,42,Winter
12/30/2013,59,51,42,Winter
12/31/2013,59,50,41,Winter
1/1/2014,56,49,41,Winter
1/2/2014,62,53,43,Winter
1/3/2014,64,54,44,Winter
1/4/2014,66,55,43,Winter
1/5/2014,66,55,44,Winter
1/6/2014,60,52,44,Winter
1/7/2014,61,54,46,Winter
1/8/2014,59,56,52,Winter
1/9/2014,60,56,52,Winter
1/10/2014,60,54,48,Winter
1/11/2014,58,52,46,Winter
1/12/2014,60,53,46,Winter
1/13/2014,67,55,42,Winter
1/14/2014,72,58,44,Winter
1/15/2014,73,61,48,Winter
1/16/2014,73,60,46,Winter
1/17/2014,67,56,45,Winter
1/18/2014,67,55,43,Winter
1/19/2014,67,55,43,Winter
1/20/2014,66,55,43,Winter
1/21/2014,68,56,43,Winter
1/22/2014,65,55,44,Winter
1/23/2014,69,57,44,Winter
1/24/2014,64,55,46,Winter
1/25/2014,65,57,48,Winter
1/26/2014,66,57,48,Winter
1/27/2014,59,54,48,Winter
1/28/2014,65,59,53,Winter
1/29/2014,63,59,54,Winter
1/30/2014,58,55,52,Winter
1/31/2014,60,54,47,Winter
2/1/2014,59,51,42,Winter
2/2/2014,58,53,47,Winter
2/3/2014,56,51,46,Winter
2/4/2014,55,50,44,Winter
2/5/2014,55,49,43,Winter
2/6/2014,52,50,48,Winter
2/7/2014,56,54,51,Winter
2/8/2014,59,56,53,Winter
2/9/2014,59,57,55,Winter
2/10/2014,57,54,51,Winter
2/11/2014,56,53,49,Winter
2/12/2014,56,51,46,Winter
2/13/2014,67,59,50,Winter
2/14/2014,66,61,56,Winter
2/15/2014,62,57,52,Winter
2/16/2014,63,57,50,Winter
2/17/2014,61,54,46,Winter
2/18/2014,62,55,48,Winter
2/19/2014,62,57,51,Winter
2/20/2014,67,56,45,Winter
2/21/2014,69,58,47,Winter
2/22/2014,66,56,46,Winter
2/23/2014,63,55,46,Winter
2/24/2014,71,58,45,Winter
2/25/2014,62,55,48,Winter
2/26/2014,60,57,54,Winter
2/27/2014,65,60,55,Winter
2/28/2014,61,58,54,Winter
3/1/2014,63,58,53,Winter
3/2/2014,60,56,52,Winter
3/3/2014,60,55,50,Winter
3/4/2014,62,58,53,Winter
3/5/2014,68,62,55,Winter
3/6/2014,63,59,54,Winter
3/7/2014,64,57,49,Winter
3/8/2014,67,58,48,Winter
3/9/2014,71,65,58,Winter
3/10/2014,66,61,55,Winter
3/11/2014,69,63,56,Winter
3/12/2014,72,65,58,Winter
3/13/2014,75,64,53,Winter
3/14/2014,69,61,53,Winter
3/15/2014,76,64,51,Winter
3/16/2014,68,60,51,Winter
3/17/2014,66,59,52,Winter
3/18/2014,71,60,48,Winter
3/19/2014,73,61,49,Winter
3/20/2014,69,60,51,Spring
3/21/2014,65,57,49,Spring
3/22/2014,65,56,47,Spring
3/23/2014,64,57,49,Spring
3/24/2014,71,60,48,Spring
3/25/2014,62,55,48,Spring
3/26/2014,62,58,53,Spring
3/27/2014,65,60,54,Spring
3/28/2014,71,63,55,Spring
3/29/2014,60,57,53,Spring
3/30/2014,61,56,50,Spring
3/31/2014,57,53,49,Spring
4/1/2014,59,54,48,Spring
4/2/2014,61,54,47,Spring
4/3/2014,64,57,49,Spring
4/4/2014,60,56,51,Spring
4/5/2014,63,57,50,Spring
4/6/2014,74,62,50,Spring
4/7/2014,82,69,55,Spring
4/8/2014,78,67,55,Spring
4/9/2014,64,58,51,Spring
4/10/2014,72,60,48,Spring
4/11/2014,64,59,53,Spring
4/12/2014,67,59,51,Spring
4/13/2014,71,63,54,Spring
4/14/2014,68,60,52,Spring
4/15/2014,65,59,52,Spring
4/16/2014,73,63,52,Spring
4/17/2014,64,59,53,Spring
4/18/2014,63,58,52,Spring
4/19/2014,63,57,51,Spring
4/20/2014,79,65,51,Spring
4/21/2014,69,61,52,Spring
4/22/2014,63,58,52,Spring
4/23/2014,66,59,52,Spring
4/24/2014,67,61,55,Spring
4/25/2014,73,63,52,Spring
4/26/2014,62,55,48,Spring
4/27/2014,64,59,53,Spring
4/28/2014,69,61,52,Spring
4/29/2014,86,70,54,Spring
4/30/2014,90,75,60,Spring
5/1/2014,86,74,62,Spring
5/2/2014,73,64,54,Spring
5/3/2014,67,61,55,Spring
5/4/2014,68,63,57,Spring
5/5/2014,66,61,55,Spring
5/6/2014,67,60,52,Spring
5/7/2014,64,58,51,Spring
5/8/2014,65,60,54,Spring
5/9/2014,66,60,54,Spring
5/10/2014,67,60,52,Spring
5/11/2014,75,63,51,Spring
5/12/2014,84,68,52,Spring
5/13/2014,92,76,59,Spring
5/14/2014,91,77,63,Spring
5/15/2014,84,71,58,Spring
5/16/2014,72,64,55,Spring
5/17/2014,67,62,57,Spring
5/18/2014,68,63,57,Spring
5/19/2014,68,62,56,Spring
5/20/2014,71,64,56,Spring
5/21/2014,71,64,56,Spring
5/22/2014,70,62,54,Spring
5/23/2014,69,62,54,Spring
5/24/2014,67,61,55,Spring
5/25/2014,72,63,54,Spring
5/26/2014,72,64,56,Spring
5/27/2014,68,61,54,Spring
5/28/2014,72,63,53,Spring
5/29/2014,78,66,53,Spring
5/30/2014,65,59,52,Spring
5/31/2014,68,60,52,Spring
6/1/2014,72,62,52,Spring
6/2/2014,67,60,52,Spring
6/3/2014,67,60,53,Spring
6/4/2014,68,61,53,Spring
6/5/2014,71,62,53,Spring
6/6/2014,71,63,54,Spring
6/7/2014,70,62,53,Spring
6/8/2014,87,71,55,Spring
6/9/2014,77,68,58,Spring
6/10/2014,73,66,58,Spring
6/11/2014,73,65,57,Spring
6/12/2014,67,62,56,Spring
6/13/2014,73,64,54,Spring
6/14/2014,84,70,56,Spring
6/15/2014,70,63,56,Spring
6/16/2014,65,60,55,Spring
6/17/2014,75,64,53,Spring
6/18/2014,86,71,55,Spring
6/19/2014,72,64,55,Spring
6/20/2014,75,66,56,Spring
6/21/2014,66,61,56,Summer
6/22/2014,68,62,55,Summer
6/23/2014,71,64,56,Summer
6/24/2014,69,63,57,Summer
6/25/2014,69,64,58,Summer
6/26/2014,73,65,57,Summer
6/27/2014,75,67,59,Summer
6/28/2014,73,66,58,Summer
6/29/2014,80,69,57,Summer
6/30/2014,82,71,59,Summer
7/1/2014,76,67,58,Summer
7/2/2014,76,67,58,Summer
7/3/2014,73,65,57,Summer
7/4/2014,68,62,55,Summer
7/5/2014,71,62,53,Summer
7/6/2014,69,61,53,Summer
7/7/2014,72,63,54,Summer
7/8/2014,76,66,56,Summer
7/9/2014,75,67,59,Summer
7/10/2014,74,68,61,Summer
7/11/2014,72,66,60,Summer
7/12/2014,69,62,54,Summer
7/13/2014,68,61,53,Summer
7/14/2014,76,67,58,Summer
7/15/2014,81,70,59,Summer
7/16/2014,78,70,62,Summer
7/17/2014,74,69,63,Summer
7/18/2014,74,68,62,Summer
7/19/2014,74,68,61,Summer
7/20/2014,78,68,58,Summer
7/21/2014,76,71,65,Summer
7/22/2014,77,71,64,Summer
7/23/2014,76,70,64,Summer
7/24/2014,83,72,60,Summer
7/25/2014,90,76,62,Summer
7/26/2014,77,69,61,Summer
7/27/2014,77,69,61,Summer
7/28/2014,74,67,60,Summer
7/29/2014,73,67,60,Summer
7/30/2014,72,65,58,Summer
7/31/2014,72,65,58,Summer
8/1/2014,72,66,59,Summer
8/2/2014,69,64,59,Summer
8/3/2014,70,65,60,Summer
8/4/2014,75,68,60,Summer
8/5/2014,74,68,62,Summer
8/6/2014,77,69,60,Summer
8/7/2014,70,65,60,Summer
8/8/2014,74,67,60,Summer
8/9/2014,70,65,59,Summer
8/10/2014,77,69,60,Summer
8/11/2014,79,70,61,Summer
8/12/2014,77,70,62,Summer
8/13/2014,77,69,61,Summer
8/14/2014,74,67,60,Summer
8/15/2014,74,67,60,Summer
8/16/2014,73,66,59,Summer
8/17/2014,72,65,57,Summer
8/18/2014,70,65,60,Summer
8/19/2014,75,68,60,Summer
8/20/2014,73,68,62,Summer
8/21/2014,74,68,61,Summer
8/22/2014,77,68,59,Summer
8/23/2014,75,66,57,Summer
8/24/2014,75,67,58,Summer
8/25/2014,74,68,61,Summer
8/26/2014,74,67,59,Summer
8/27/2014,74,67,60,Summer
8/28/2014,74,67,59,Summer
8/29/2014,71,66,60,Summer
8/30/2014,80,72,63,Summer
8/31/2014,75,69,62,Summer
9/1/2014,83,72,60,Summer
9/2/2014,74,67,60,Summer
9/3/2014,76,68,60,Summer
9/4/2014,76,68,60,Summer
9/5/2014,75,68,60,Summer
9/6/2014,72,66,59,Summer
9/7/2014,71,64,57,Summer
9/8/2014,68,63,58,Summer
9/9/2014,71,65,59,Summer
9/10/2014,82,69,56,Summer
9/11/2014,79,69,59,Summer
9/12/2014,75,67,58,Summer
9/13/2014,75,68,60,Summer
9/14/2014,74,67,59,Summer
9/15/2014,78,70,62,Summer
9/16/2014,81,72,62,Summer
9/17/2014,82,72,62,Summer
9/18/2014,80,72,64,Summer
9/19/2014,74,69,63,Summer
9/20/2014,77,71,64,Summer
9/21/2014,72,69,65,Summer
9/22/2014,78,72,65,Summer
9/23/2014,77,71,65,Autumn
9/24/2014,80,72,64,Autumn
9/25/2014,74,68,61,Autumn
9/26/2014,74,68,62,Autumn
9/27/2014,73,68,63,Autumn
9/28/2014,76,69,61,Autumn
9/29/2014,71,66,60,Autumn
9/30/2014,75,69,62,Autumn
10/1/2014,86,73,60,Autumn
10/2/2014,91,76,61,Autumn
10/3/2014,95,81,66,Autumn
10/4/2014,92,78,64,Autumn
10/5/2014,87,74,60,Autumn
10/6/2014,83,71,58,Autumn
10/7/2014,73,66,59,Autumn
10/8/2014,78,68,58,Autumn
10/9/2014,68,64,59,Autumn
10/10/2014,69,64,59,Autumn
10/11/2014,76,68,59,Autumn
10/12/2014,91,75,59,Autumn
10/13/2014,88,76,63,Autumn
10/14/2014,74,69,63,Autumn
10/15/2014,76,69,62,Autumn
10/16/2014,73,66,58,Autumn
10/17/2014,77,67,57,Autumn
10/18/2014,79,72,65,Autumn
10/19/2014,74,68,61,Autumn
10/20/2014,72,67,62,Autumn
10/21/2014,72,64,56,Autumn
10/22/2014,74,66,57,Autumn
10/23/2014,74,69,63,Autumn
10/24/2014,73,67,60,Autumn
10/25/2014,73,68,63,Autumn
10/26/2014,70,64,58,Autumn
10/27/2014,70,63,56,Autumn
10/28/2014,71,63,55,Autumn
10/29/2014,80,71,61,Autumn
10/30/2014,74,67,60,Autumn
10/31/2014,64,61,58,Autumn
11/1/2014,65,60,55,Autumn
11/2/2014,66,58,49,Autumn
11/3/2014,69,60,50,Autumn
11/4/2014,72,61,50,Autumn
11/5/2014,76,65,54,Autumn
11/6/2014,74,65,56,Autumn
11/7/2014,70,62,54,Autumn
11/8/2014,75,65,54,Autumn
11/9/2014,69,61,53,Autumn
11/10/2014,68,61,53,Autumn
11/11/2014,67,61,54,Autumn
11/12/2014,67,62,57,Autumn
11/13/2014,67,62,56,Autumn
11/14/2014,66,61,56,Autumn
11/15/2014,66,60,54,Autumn
11/16/2014,63,60,56,Autumn
11/17/2014,66,58,50,Autumn
11/18/2014,64,58,51,Autumn
11/19/2014,64,60,56,Autumn
11/20/2014,60,57,53,Autumn
11/21/2014,61,58,54,Autumn
11/22/2014,65,60,55,Autumn
11/23/2014,66,58,49,Autumn
11/24/2014,66,57,47,Autumn
11/25/2014,65,57,49,Autumn
11/26/2014,68,59,49,Autumn
11/27/2014,64,57,50,Autumn
11/28/2014,63,55,46,Autumn
11/29/2014,65,61,57,Autumn
11/30/2014,62,58,53,Autumn
12/1/2014,64,61,57,Autumn
12/2/2014,62,59,56,Autumn
12/3/2014,66,63,59,Autumn
12/4/2014,67,63,58,Autumn
12/5/2014,67,63,58,Autumn
12/6/2014,67,63,58,Autumn
12/7/2014,64,59,54,Autumn
12/8/2014,68,62,56,Autumn
12/9/2014,63,60,57,Autumn
12/10/2014,65,62,58,Autumn
12/11/2014,67,59,51,Autumn
12/12/2014,58,55,51,Autumn
12/13/2014,56,52,48,Autumn
12/14/2014,61,55,49,Autumn
12/15/2014,63,58,52,Autumn
12/16/2014,63,57,50,Autumn
12/17/2014,60,55,50,Autumn
12/18/2014,60,56,52,Autumn
12/19/2014,59,57,55,Autumn
12/20/2014,62,59,56,Autumn
12/21/2014,63,61,58,Winter
12/22/2014,65,60,54,Winter
12/23/2014,68,60,51,Winter
12/24/2014,62,55,48,Winter
12/25/2014,58,52,46,Winter
12/26/2014,59,52,44,Winter
12/27/2014,56,49,42,Winter
12/28/2014,57,50,43,Winter
12/29/2014,55,50,44,Winter
12/30/2014,55,51,47,Winter
12/31/2014,58,50,41,Winter
1/1/2015,55,48,40,Winter
1/2/2015,52,45,38,Winter
1/3/2015,54,46,38,Winter
1/4/2015,55,48,41,Winter
1/5/2015,59,51,43,Winter
1/6/2015,60,52,44,Winter
1/7/2015,60,53,45,Winter
1/8/2015,60,55,49,Winter
1/9/2015,63,57,51,Winter
1/10/2015,61,55,49,Winter
1/11/2015,56,52,47,Winter
1/12/2015,62,55,47,Winter
1/13/2015,64,55,46,Winter
1/14/2015,58,51,43,Winter
1/15/2015,59,52,45,Winter
1/16/2015,58,53,48,Winter
1/17/2015,58,55,51,Winter
1/18/2015,61,57,53,Winter
1/19/2015,60,56,52,Winter
1/20/2015,61,55,49,Winter
1/21/2015,64,55,46,Winter
1/22/2015,57,52,47,Winter
1/23/2015,67,56,45,Winter
1/24/2015,64,57,49,Winter
1/25/2015,63,56,49,Winter
1/26/2015,64,56,48,Winter
1/27/2015,68,61,54,Winter
1/28/2015,64,57,49,Winter
1/29/2015,66,58,49,Winter
1/30/2015,64,57,50,Winter
1/31/2015,74,61,48,Winter
2/1/2015,64,55,46,Winter
2/2/2015,66,58,49,Winter
2/3/2015,65,59,52,Winter
2/4/2015,64,57,50,Winter
2/5/2015,64,59,53,Winter
2/6/2015,67,61,55,Winter
2/7/2015,65,62,59,Winter
2/8/2015,65,61,57,Winter
2/9/2015,64,59,54,Winter
2/10/2015,64,56,48,Winter
2/11/2015,67,58,48,Winter
2/12/2015,73,62,51,Winter
2/13/2015,69,61,52,Winter
2/14/2015,73,63,52,Winter
2/15/2015,75,63,51,Winter
2/16/2015,68,60,51,Winter
2/17/2015,59,56,53,Winter
2/18/2015,64,59,54,Winter
2/19/2015,62,58,54,Winter
2/20/2015,68,61,54,Winter
2/21/2015,67,58,49,Winter
2/22/2015,65,57,49,Winter
2/23/2015,63,58,53,Winter
2/24/2015,66,55,44,Winter
2/25/2015,65,57,49,Winter
2/26/2015,67,59,50,Winter
2/27/2015,62,58,53,Winter
2/28/2015,62,56,50,Winter
3/1/2015,65,57,48,Winter
3/2/2015,61,56,50,Winter
3/3/2015,64,56,47,Winter
3/4/2015,66,56,46,Winter
3/5/2015,68,58,47,Winter
3/6/2015,72,60,48,Winter
3/7/2015,73,61,48,Winter
3/8/2015,65,57,48,Winter
3/9/2015,66,59,51,Winter
3/10/2015,62,56,50,Winter
3/11/2015,68,62,55,Winter
3/12/2015,72,62,52,Winter
3/13/2015,74,64,53,Winter
3/14/2015,83,70,57,Winter
3/15/2015,71,65,59,Winter
3/16/2015,69,63,57,Winter
3/17/2015,65,59,53,Winter
3/18/2015,69,60,51,Winter
3/19/2015,74,62,50,Winter
3/20/2015,71,62,52,Spring
3/21/2015,73,65,56,Spring
3/22/2015,67,61,55,Spring
3/23/2015,65,60,55,Spring
3/24/2015,65,59,53,Spring
3/25/2015,72,62,52,Spring
3/26/2015,79,66,52,Spring
3/27/2015,63,58,52,Spring
3/28/2015,74,63,52,Spring
3/29/2015,71,61,50,Spring
3/30/2015,64,58,52,Spring
3/31/2015,65,59,53,Spring
4/1/2015,64,57,49,Spring
4/2/2015,68,59,49,Spring
4/3/2015,65,57,48,Spring
4/4/2015,63,57,50,Spring
4/5/2015,59,54,48,Spring
4/6/2015,63,55,46,Spring
4/7/2015,61,56,50,Spring
4/8/2015,63,57,50,Spring
4/9/2015,66,58,49,Spring
4/10/2015,65,57,49,Spring
4/11/2015,69,60,51,Spring
4/12/2015,74,63,51,Spring
4/13/2015,62,57,51,Spring
4/14/2015,63,57,50,Spring
4/15/2015,69,59,48,Spring
4/16/2015,80,66,51,Spring
4/17/2015,70,61,51,Spring
4/18/2015,67,58,49,Spring
4/19/2015,64,58,51,Spring
4/20/2015,68,61,53,Spring
4/21/2015,59,57,54,Spring
4/22/2015,65,59,52,Spring
4/23/2015,67,59,51,Spring
4/24/2015,63,58,52,Spring
4/25/2015,61,57,52,Spring
4/26/2015,67,59,51,Spring
4/27/2015,80,66,52,Spring
4/28/2015,64,58,52,Spring
4/29/2015,68,60,51,Spring
4/30/2015,88,70,52,Spring
5/1/2015,75,65,54,Spring
5/2/2015,67,60,53,Spring
5/3/2015,65,59,52,Spring
5/4/2015,61,57,52,Spring
5/5/2015,62,57,52,Spring
5/6/2015,66,59,51,Spring
5/7/2015,68,59,50,Spring
5/8/2015,68,59,50,Spring
5/9/2015,65,59,52,Spring
5/10/2015,62,57,52,Spring
5/11/2015,62,57,52,Spring
5/12/2015,62,57,51,Spring
5/13/2015,65,59,52,Spring
5/14/2015,65,60,55,Spring
5/15/2015,62,58,53,Spring
5/16/2015,61,58,54,Spring
5/17/2015,62,59,55,Spring
5/18/2015,60,58,55,Spring
5/19/2015,63,59,55,Spring
5/20/2015,62,59,55,Spring
5/21/2015,67,61,55,Spring
5/22/2015,64,60,56,Spring
5/23/2015,63,59,54,Spring
5/24/2015,61,56,51,Spring
5/25/2015,64,59,53,Spring
5/26/2015,65,60,54,Spring
5/27/2015,64,59,53,Spring
5/28/2015,62,57,52,Spring
5/29/2015,62,58,53,Spring
5/30/2015,64,58,52,Spring
5/31/2015,67,60,53,Spring
6/1/2015,74,66,58,Spring
6/2/2015,65,61,56,Spring
6/3/2015,65,60,55,Spring
6/4/2015,70,62,54,Spring
6/5/2015,73,64,54,Spring
6/6/2015,74,66,57,Spring
6/7/2015,71,63,55,Spring
6/8/2015,84,70,55,Spring
6/9/2015,79,67,54,Spring
6/10/2015,68,62,56,Spring
6/11/2015,71,63,54,Spring
6/12/2015,73,64,55,Spring
6/13/2015,77,67,56,Spring
6/14/2015,70,62,53,Spring
6/15/2015,61,57,53,Spring
6/16/2015,66,60,53,Spring
6/17/2015,67,60,52,Spring
6/18/2015,67,60,52,Spring
6/19/2015,69,60,51,Spring
6/20/2015,69,61,53,Spring
6/21/2015,66,61,55,Summer
6/22/2015,64,59,54,Summer
6/23/2015,68,61,54,Summer
6/24/2015,71,63,54,Summer
6/25/2015,76,66,56,Summer
6/26/2015,73,65,56,Summer
6/27/2015,75,67,58,Summer
6/28/2015,72,66,59,Summer
6/29/2015,68,62,56,Summer
6/30/2015,79,67,55,Summer
7/1/2015,74,65,56,Summer
7/2/2015,73,66,58,Summer
7/3/2015,72,65,58,Summer
7/4/2015,71,65,58,Summer
7/5/2015,77,68,59,Summer
7/6/2015,72,66,60,Summer
7/7/2015,74,68,61,Summer
7/8/2015,69,65,60,Summer
7/9/2015,68,64,59,Summer
7/10/2015,71,66,60,Summer
7/11/2015,73,67,60,Summer
7/12/2015,74,68,62,Summer
7/13/2015,72,67,62,Summer
7/14/2015,68,64,59,Summer
7/15/2015,79,69,59,Summer
7/16/2015,77,68,59,Summer
7/17/2015,73,66,59,Summer
7/18/2015,76,68,59,Summer
7/19/2015,88,76,63,Summer
7/20/2015,76,68,60,Summer
7/21/2015,70,65,60,Summer
7/22/2015,68,64,60,Summer
7/23/2015,68,64,60,Summer
7/24/2015,72,65,58,Summer
7/25/2015,69,64,59,Summer
7/26/2015,74,67,59,Summer
7/27/2015,81,69,57,Summer
7/28/2015,87,73,58,Summer
7/29/2015,81,69,57,Summer
7/30/2015,73,67,60,Summer
7/31/2015,73,67,60,Summer
8/1/2015,75,69,62,Summer
8/2/2015,71,67,62,Summer
8/3/2015,73,68,63,Summer
8/4/2015,73,67,61,Summer
8/5/2015,73,66,59,Summer
8/6/2015,70,65,59,Summer
8/7/2015,76,67,58,Summer
8/8/2015,71,66,61,Summer
8/9/2015,71,66,60,Summer
8/10/2015,73,67,60,Summer
8/11/2015,73,67,60,Summer
8/12/2015,77,68,58,Summer
8/13/2015,75,69,62,Summer
8/14/2015,74,68,61,Summer
8/15/2015,92,76,60,Summer
8/16/2015,90,76,61,Summer
8/17/2015,76,68,60,Summer
8/18/2015,76,68,59,Summer
8/19/2015,74,67,59,Summer
8/20/2015,69,65,61,Summer
8/21/2015,71,65,59,Summer
8/22/2015,73,66,59,Summer
8/23/2015,74,67,60,Summer
8/24/2015,72,66,60,Summer
8/25/2015,71,65,58,Summer
8/26/2015,77,67,57,Summer
8/27/2015,86,74,61,Summer
8/28/2015,93,79,64,Summer
8/29/2015,75,70,65,Summer
8/30/2015,74,69,63,Summer
8/31/2015,76,68,60,Summer
9/1/2015,76,68,59,Summer
9/2/2015,73,68,62,Summer
9/3/2015,69,64,59,Summer
9/4/2015,69,63,56,Summer
9/5/2015,77,65,53,Summer
9/6/2015,85,71,56,Summer
9/7/2015,89,74,58,Summer
9/8/2015,92,77,61,Summer
9/9/2015,91,76,60,Summer
9/10/2015,83,70,57,Summer
9/11/2015,76,67,57,Summer
9/12/2015,73,65,57,Summer
9/13/2015,72,66,59,Summer
9/14/2015,68,63,58,Summer
9/15/2015,68,63,57,Summer
9/16/2015,70,64,58,Summer
9/17/2015,70,64,58,Summer
9/18/2015,79,68,56,Summer
9/19/2015,85,70,55,Summer
9/20/2015,93,77,61,Summer
9/21/2015,91,76,60,Summer
9/22/2015,65,62,58,Summer
9/23/2015,75,65,55,Autumn
9/24/2015,85,73,60,Autumn
9/25/2015,74,66,58,Autumn
9/26/2015,71,64,57,Autumn
9/27/2015,71,64,57,Autumn
9/28/2015,70,63,55,Autumn
9/29/2015,67,62,57,Autumn
9/30/2015,65,62,58,Autumn
10/1/2015,74,67,59,Autumn
10/2/2015,76,66,56,Autumn
10/3/2015,71,63,55,Autumn
10/4/2015,73,63,53,Autumn
10/5/2015,74,66,57,Autumn
10/6/2015,74,67,60,Autumn
10/7/2015,73,66,59,Autumn
10/8/2015,80,69,58,Autumn
10/9/2015,79,68,57,Autumn
10/10/2015,71,66,60,Autumn
10/11/2015,74,66,58,Autumn
10/12/2015,82,69,56,Autumn
10/13/2015,87,75,62,Autumn
10/14/2015,78,70,61,Autumn
10/15/2015,71,66,61,Autumn
10/16/2015,72,66,60,Autumn
10/17/2015,69,65,60,Autumn
10/18/2015,69,65,60,Autumn
10/19/2015,68,64,60,Autumn
10/20/2015,79,68,57,Autumn
10/21/2015,75,65,55,Autumn
10/22/2015,73,64,54,Autumn
10/23/2015,69,62,55,Autumn
10/24/2015,70,62,53,Autumn
10/25/2015,70,64,58,Autumn
10/26/2015,73,64,55,Autumn
10/27/2015,68,63,58,Autumn
10/28/2015,70,65,59,Autumn
10/29/2015,72,64,56,Autumn
10/30/2015,78,66,53,Autumn
10/31/2015,73,64,55,Autumn
11/1/2015,71,64,57,Autumn
11/2/2015,63,59,54,Autumn
11/3/2015,64,58,51,Autumn
11/4/2015,64,57,50,Autumn
11/5/2015,64,56,47,Autumn
11/6/2015,67,58,48,Autumn
11/7/2015,66,57,47,Autumn
11/8/2015,62,56,49,Autumn
11/9/2015,57,52,47,Autumn
11/10/2015,60,53,45,Autumn
11/11/2015,63,54,44,Autumn
11/12/2015,63,54,45,Autumn
11/13/2015,67,57,46,Autumn
11/14/2015,64,55,46,Autumn
11/15/2015,59,55,50,Autumn
11/16/2015,60,54,47,Autumn
11/17/2015,61,56,50,Autumn
11/18/2015,63,56,48,Autumn
11/19/2015,68,58,48,Autumn
11/20/2015,68,60,52,Autumn
11/21/2015,68,59,49,Autumn
11/22/2015,67,58,48,Autumn
11/23/2015,58,54,49,Autumn
11/24/2015,58,53,48,Autumn
11/25/2015,54,48,42,Autumn
11/26/2015,53,48,42,Autumn
11/27/2015,56,49,42,Autumn
11/28/2015,56,49,42,Autumn
11/29/2015,55,46,37,Autumn
11/30/2015,51,45,38,Autumn
12/1/2015,56,50,43,Autumn
12/2/2015,58,52,46,Autumn
12/3/2015,59,52,45,Autumn
12/4/2015,58,52,45,Autumn
12/5/2015,56,50,44,Autumn
12/6/2015,61,57,52,Autumn
12/7/2015,58,56,54,Autumn
12/8/2015,60,56,52,Autumn
12/9/2015,65,60,54,Autumn
12/10/2015,61,56,51,Autumn
12/11/2015,56,51,46,Autumn
12/12/2015,57,52,46,Autumn
12/13/2015,57,53,48,Autumn
12/14/2015,56,50,44,Autumn
12/15/2015,56,49,41,Autumn
12/16/2015,55,47,39,Autumn
12/17/2015,55,53,50,Autumn
12/18/2015,59,52,45,Autumn
12/19/2015,55,52,49,Autumn
12/20/2015,54,48,42,Autumn
12/21/2015,59,55,51,Winter
12/22/2015,59,55,51,Winter
12/23/2015,55,52,48,Winter
12/24/2015,53,49,45,Winter
12/25/2015,51,46,40,Winter
12/26/2015,52,46,39,Winter
12/27/2015,48,41,34,Winter
12/28/2015,48,45,41,Winter
12/29/2015,54,45,36,Winter
12/30/2015,49,45,40,Winter
12/31/2015,51,45,39,Winter
